Year,Locationabbr,Locationdesc,Class,Question,Topic,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,KS,Kansas,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Never,Overall,Overall,170,1.8,1.5,2.1,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,20,BO1,CAT1,CHECKUP1,RESP067,"(38.34774030000045, -98.20078122699965)"
2014,KY,Kentucky,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past year,Overall,Overall,"8,827",71.9,70.3,73.4,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,21,BO1,CAT1,CHECKUP1,RESP063,"(37.645970271000465, -84.77497104799966)"
2014,KY,Kentucky,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 2 years,Overall,Overall,832,9.8,8.8,10.8,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,21,BO1,CAT1,CHECKUP1,RESP064,"(37.645970271000465, -84.77497104799966)"
2014,KY,Kentucky,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 5 years,Overall,Overall,584,8.2,7.3,9.2,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,21,BO1,CAT1,CHECKUP1,RESP065,"(37.645970271000465, -84.77497104799966)"
2014,KY,Kentucky,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,5 or more years ago,Overall,Overall,673,8.8,7.8,9.8,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,21,BO1,CAT1,CHECKUP1,RESP066,"(37.645970271000465, -84.77497104799966)"
2014,KY,Kentucky,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Never,Overall,Overall,93,1.4,0.9,1.8,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,21,BO1,CAT1,CHECKUP1,RESP067,"(37.645970271000465, -84.77497104799966)"
2014,LA,Louisiana,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past year,Overall,Overall,"5,356",75.5,74.2,76.9,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,22,BO1,CAT1,CHECKUP1,RESP063,"(31.31266064400046, -92.44568007099969)"
2014,LA,Louisiana,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 2 years,Overall,Overall,639,11.2,10.2,12.2,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,22,BO1,CAT1,CHECKUP1,RESP064,"(31.31266064400046, -92.44568007099969)"
2014,LA,Louisiana,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 5 years,Overall,Overall,307,6.2,5.4,7,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,22,BO1,CAT1,CHECKUP1,RESP065,"(31.31266064400046, -92.44568007099969)"
2014,LA,Louisiana,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,5 or more years ago,Overall,Overall,340,6.4,5.6,7.1,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,22,BO1,CAT1,CHECKUP1,RESP066,"(31.31266064400046, -92.44568007099969)"
2014,LA,Louisiana,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Never,Overall,Overall,42,0.7,0.5,1,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,22,BO1,CAT1,CHECKUP1,RESP067,"(31.31266064400046, -92.44568007099969)"
2014,ME,Maine,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past year,Overall,Overall,"6,959",71.8,70.4,73.1,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,23,BO1,CAT1,CHECKUP1,RESP063,"(45.254228894000505, -68.98503133599962)"
2014,ME,Maine,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 2 years,Overall,Overall,"1,029",12.8,11.8,13.8,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,23,BO1,CAT1,CHECKUP1,RESP064,"(45.254228894000505, -68.98503133599962)"
2014,ME,Maine,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 5 years,Overall,Overall,545,8.1,7.3,9,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,23,BO1,CAT1,CHECKUP1,RESP065,"(45.254228894000505, -68.98503133599962)"
2014,ME,Maine,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,5 or more years ago,Overall,Overall,538,7.1,6.3,7.9,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,23,BO1,CAT1,CHECKUP1,RESP066,"(45.254228894000505, -68.98503133599962)"
2014,ME,Maine,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Never,Overall,Overall,19,0.2,0.1,0.3,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,23,BO1,CAT1,CHECKUP1,RESP067,"(45.254228894000505, -68.98503133599962)"
2014,MD,Maryland,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past year,Overall,Overall,"9,891",74.7,73.2,76.2,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,24,BO1,CAT1,CHECKUP1,RESP063,"(39.29058096400047, -76.60926011099963)"
2014,MD,Maryland,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 2 years,Overall,Overall,"1,688",14.9,13.7,16.1,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,24,BO1,CAT1,CHECKUP1,RESP064,"(39.29058096400047, -76.60926011099963)"
2014,MD,Maryland,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 5 years,Overall,Overall,493,5.6,4.7,6.5,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,24,BO1,CAT1,CHECKUP1,RESP065,"(39.29058096400047, -76.60926011099963)"
2014,MD,Maryland,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,5 or more years ago,Overall,Overall,317,3.5,2.8,4.1,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,24,BO1,CAT1,CHECKUP1,RESP066,"(39.29058096400047, -76.60926011099963)"
2014,MD,Maryland,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Never,Overall,Overall,77,1.4,0.8,1.9,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,24,BO1,CAT1,CHECKUP1,RESP067,"(39.29058096400047, -76.60926011099963)"
2014,MA,Massachusetts,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past year,Overall,Overall,"12,925",78.5,77.4,79.5,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,25,BO1,CAT1,CHECKUP1,RESP063,"(42.27687047000046, -72.08269067499964)"
2014,MA,Massachusetts,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 2 years,Overall,Overall,"1,525",12.2,11.4,13.1,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,25,BO1,CAT1,CHECKUP1,RESP064,"(42.27687047000046, -72.08269067499964)"
2014,MA,Massachusetts,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 5 years,Overall,Overall,638,6,5.3,6.6,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,25,BO1,CAT1,CHECKUP1,RESP065,"(42.27687047000046, -72.08269067499964)"
2014,MA,Massachusetts,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,5 or more years ago,Overall,Overall,337,3,2.5,3.5,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,25,BO1,CAT1,CHECKUP1,RESP066,"(42.27687047000046, -72.08269067499964)"
2014,MA,Massachusetts,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Never,Overall,Overall,32,0.4,0.2,0.6,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,25,BO1,CAT1,CHECKUP1,RESP067,"(42.27687047000046, -72.08269067499964)"
2014,MI,Michigan,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past year,Overall,Overall,"6,413",71.8,70.5,73,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,26,BO1,CAT1,CHECKUP1,RESP063,"(44.6613195430005, -84.71439026999968)"
2014,MI,Michigan,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 2 years,Overall,Overall,997,13.5,12.5,14.4,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,26,BO1,CAT1,CHECKUP1,RESP064,"(44.6613195430005, -84.71439026999968)"
2014,MI,Michigan,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 5 years,Overall,Overall,509,7.9,7.1,8.7,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,26,BO1,CAT1,CHECKUP1,RESP065,"(44.6613195430005, -84.71439026999968)"
2014,MI,Michigan,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,5 or more years ago,Overall,Overall,391,6.1,5.4,6.8,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,26,BO1,CAT1,CHECKUP1,RESP066,"(44.6613195430005, -84.71439026999968)"
2014,MI,Michigan,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Never,Overall,Overall,60,0.8,0.5,1.1,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,26,BO1,CAT1,CHECKUP1,RESP067,"(44.6613195430005, -84.71439026999968)"
2014,MN,Minnesota,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past year,Overall,Overall,"11,838",69.8,68.9,70.7,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,27,BO1,CAT1,CHECKUP1,RESP063,"(46.35564873600049, -94.79420050299967)"
2014,MN,Minnesota,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 2 years,Overall,Overall,"2,169",14.7,14,15.4,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,27,BO1,CAT1,CHECKUP1,RESP064,"(46.35564873600049, -94.79420050299967)"
2014,MN,Minnesota,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 5 years,Overall,Overall,"1,151",8.1,7.5,8.6,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,27,BO1,CAT1,CHECKUP1,RESP065,"(46.35564873600049, -94.79420050299967)"
2014,MN,Minnesota,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,5 or more years ago,Overall,Overall,953,6.6,6.2,7.1,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,27,BO1,CAT1,CHECKUP1,RESP066,"(46.35564873600049, -94.79420050299967)"
2014,MN,Minnesota,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Never,Overall,Overall,109,0.8,0.6,1,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,27,BO1,CAT1,CHECKUP1,RESP067,"(46.35564873600049, -94.79420050299967)"
2014,MS,Mississippi,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past year,Overall,Overall,"3,304",72.6,70.6,74.6,366,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,28,BO1,CAT1,CHECKUP1,RESP063,"(32.745510099000455, -89.53803082499968)"
2014,MS,Mississippi,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 2 years,Overall,Overall,333,10.3,8.9,11.7,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,28,BO1,CAT1,CHECKUP1,RESP064,"(32.745510099000455, -89.53803082499968)"
2014,MS,Mississippi,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 5 years,Overall,Overall,196,7,5.8,8.3,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,28,BO1,CAT1,CHECKUP1,RESP065,"(32.745510099000455, -89.53803082499968)"
2014,MS,Mississippi,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,5 or more years ago,Overall,Overall,265,9.1,7.7,10.5,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,28,BO1,CAT1,CHECKUP1,RESP066,"(32.745510099000455, -89.53803082499968)"
2014,MS,Mississippi,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Never,Overall,Overall,33,1,0.6,1.4,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,28,BO1,CAT1,CHECKUP1,RESP067,"(32.745510099000455, -89.53803082499968)"
2014,MO,Missouri,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past year,Overall,Overall,"5,202",67,65.3,68.7,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,29,BO1,CAT1,CHECKUP1,RESP063,"(38.635790776000476, -92.56630005299968)"
2014,MO,Missouri,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 2 years,Overall,Overall,681,11.7,10.5,12.9,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,29,BO1,CAT1,CHECKUP1,RESP064,"(38.635790776000476, -92.56630005299968)"
2014,MO,Missouri,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 5 years,Overall,Overall,472,9.9,8.7,11.1,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,29,BO1,CAT1,CHECKUP1,RESP065,"(38.635790776000476, -92.56630005299968)"
2014,MO,Missouri,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,5 or more years ago,Overall,Overall,506,9.5,8.4,10.5,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,29,BO1,CAT1,CHECKUP1,RESP066,"(38.635790776000476, -92.56630005299968)"
2014,MO,Missouri,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Never,Overall,Overall,91,1.9,1.4,2.5,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,29,BO1,CAT1,CHECKUP1,RESP067,"(38.635790776000476, -92.56630005299968)"
2014,MT,Montana,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past year,Overall,Overall,"5,116",63.6,62,65.3,366,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,30,BO1,CAT1,CHECKUP1,RESP063,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 2 years,Overall,Overall,971,14.6,13.4,15.9,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,30,BO1,CAT1,CHECKUP1,RESP064,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 5 years,Overall,Overall,566,9.7,8.7,10.8,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,30,BO1,CAT1,CHECKUP1,RESP065,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,5 or more years ago,Overall,Overall,654,10.8,9.7,11.9,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,30,BO1,CAT1,CHECKUP1,RESP066,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Never,Overall,Overall,75,1.2,0.8,1.6,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,30,BO1,CAT1,CHECKUP1,RESP067,"(47.06652897200047, -109.42442064499971)"
2014,NE,Nebraska,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past year,Overall,Overall,"14,955",63.3,62.3,64.4,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,31,BO1,CAT1,CHECKUP1,RESP063,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 2 years,Overall,Overall,"3,048",15.5,14.7,16.3,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,31,BO1,CAT1,CHECKUP1,RESP064,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 5 years,Overall,Overall,"2,042",10.9,10.1,11.6,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,31,BO1,CAT1,CHECKUP1,RESP065,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,5 or more years ago,Overall,Overall,"1,782",8.8,8.2,9.4,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,31,BO1,CAT1,CHECKUP1,RESP066,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Never,Overall,Overall,263,1.5,1.2,1.8,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,31,BO1,CAT1,CHECKUP1,RESP067,"(41.6410409880005, -99.36572062299967)"
2014,NV,Nevada,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past year,Overall,Overall,"2,546",63.8,61.3,66.3,366,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,32,BO1,CAT1,CHECKUP1,RESP063,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 2 years,Overall,Overall,499,14.6,12.7,16.4,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,32,BO1,CAT1,CHECKUP1,RESP064,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 5 years,Overall,Overall,316,10.6,8.8,12.3,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,32,BO1,CAT1,CHECKUP1,RESP065,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,5 or more years ago,Overall,Overall,296,9.3,7.7,10.8,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,32,BO1,CAT1,CHECKUP1,RESP066,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Never,Overall,Overall,43,1.8,1,2.6,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,32,BO1,CAT1,CHECKUP1,RESP067,"(39.493240390000494, -117.07184056399967)"
2014,NH,New Hampshire,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past year,Overall,Overall,"4,631",69.3,67.6,71.1,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,33,BO1,CAT1,CHECKUP1,RESP063,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 2 years,Overall,Overall,789,16,14.5,17.4,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,33,BO1,CAT1,CHECKUP1,RESP064,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 5 years,Overall,Overall,379,8,6.9,9.1,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,33,BO1,CAT1,CHECKUP1,RESP065,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,5 or more years ago,Overall,Overall,298,6.4,5.4,7.5,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,33,BO1,CAT1,CHECKUP1,RESP066,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Never,Overall,Overall,17,,,,371,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS07,Topic36,33,BO1,CAT1,CHECKUP1,RESP067,"(43.65595011300047, -71.50036091999965)"
2014,NJ,New Jersey,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past year,Overall,Overall,"10,210",75.9,74.7,77.1,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,34,BO1,CAT1,CHECKUP1,RESP063,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 2 years,Overall,Overall,"1,383",12.7,11.8,13.7,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,34,BO1,CAT1,CHECKUP1,RESP064,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 5 years,Overall,Overall,637,5.8,5.1,6.4,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,34,BO1,CAT1,CHECKUP1,RESP065,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,5 or more years ago,Overall,Overall,515,4.1,3.6,4.6,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,34,BO1,CAT1,CHECKUP1,RESP066,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Never,Overall,Overall,131,1.5,1.1,1.8,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,34,BO1,CAT1,CHECKUP1,RESP067,"(40.13057004800049, -74.27369128799967)"
2014,NM,New Mexico,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past year,Overall,Overall,"5,903",62,60.3,63.6,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,35,BO1,CAT1,CHECKUP1,RESP063,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 2 years,Overall,Overall,"1,194",15.5,14.2,16.8,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,35,BO1,CAT1,CHECKUP1,RESP064,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 5 years,Overall,Overall,743,10,8.9,11.1,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,35,BO1,CAT1,CHECKUP1,RESP065,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,5 or more years ago,Overall,Overall,785,10.2,9.2,11.2,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,35,BO1,CAT1,CHECKUP1,RESP066,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Never,Overall,Overall,160,2.4,1.8,2.9,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,35,BO1,CAT1,CHECKUP1,RESP067,"(34.52088095200048, -106.24058098499967)"
2014,NY,New York,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past year,Overall,Overall,"5,313",74.9,73.5,76.3,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,36,BO1,CAT1,CHECKUP1,RESP063,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 2 years,Overall,Overall,746,12.3,11.3,13.4,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,36,BO1,CAT1,CHECKUP1,RESP064,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 5 years,Overall,Overall,417,7.4,6.6,8.3,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,36,BO1,CAT1,CHECKUP1,RESP065,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,5 or more years ago,Overall,Overall,296,4.8,4.1,5.4,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,36,BO1,CAT1,CHECKUP1,RESP066,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Never,Overall,Overall,29,0.6,0.4,0.9,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,36,BO1,CAT1,CHECKUP1,RESP067,"(42.82700103200045, -75.54397042699964)"
2014,NC,North Carolina,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past year,Overall,Overall,"5,705",75.6,74.4,76.9,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,37,BO1,CAT1,CHECKUP1,RESP063,"(35.466220975000454, -79.15925046299964)"
2014,NC,North Carolina,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 2 years,Overall,Overall,665,10.7,9.8,11.6,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,37,BO1,CAT1,CHECKUP1,RESP064,"(35.466220975000454, -79.15925046299964)"
2014,NC,North Carolina,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,Within the past 5 years,Overall,Overall,419,6.9,6.2,7.7,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,37,BO1,CAT1,CHECKUP1,RESP065,"(35.466220975000454, -79.15925046299964)"
2014,NC,North Carolina,Health Care Access/Coverage,About how long has it been since you last visited a doctor for a routine checkup?,Last Checkup,5 or more years ago,Overall,Overall,349,5.8,5.1,6.5,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,37,BO1,CAT1,CHECKUP1,RESP066,"(35.466220975000454, -79.15925046299964)"
